 Service Location - ID, Service Location - Description, Service Location - Address Line 1, Service Location - City, Service Location - Postal Code, Service Location - State, Latitude, Longitude
4934,Beach Hut Deli (Sacramento/N Freeway),3620 North Freeway Boulevard 315,Sacramento,95834,CA,38.63853,-121.49836
1779,Bella Bru Cafe Natomas (Sacramento/Natomas),4680 Natomas Boulevard 100,Sacramento,95835,CA,38.65827,-121.51115
15581,Monsoon Burger (Sacramento/Notomas),4740 Notomas Blvd Suite 130,Sacramento,95835,CA,38.65933,-121.51154
3492,Mountain Mikes (Sacramento/Arena),2069 Arena Blvd,Sacramento,95834,CA,38.64767,-121.51064
3016,Kobe Japanese Grill & Sushi Bar (Sacramento/Arena),2057 Arena Blvd,Sacramento,95834,CA,38.64834,-121.50972
4157,Round Table (Sacramento/Natomas),4680 Natomas Boulevard,Sacramento,95835,CA,38.65827,-121.51115
11279,Casa Ramos (Sacramento/N Freeway),3511 N Freeway Blvd,Sacramento,95834,CA,38.64034,-121.50204
1017318,Chicagos Pizza (Gateway/Sacramento),4391 Gateway Park Boulevard,Sacramento,95834,CA,38.65046,-121.50319
4797,Village Pizza & Grill (Davis/G),403 G St,Davis,95616,CA,38.54634,-121.73986
1815,Bistro 33 (Davis/F),226 F St,Davis,95616,CA,38.54447,-121.73987
2991,Ketmoree Thai Restaurant & Bar (Davis/G),238 G St,Davis,95616,CA,38.54483,-121.73898
4754,Uncle Vitos (Davis/2nd),524 2Nd St,Davis,95616,CA,38.54307,-121.74123
4915,Zen Toro (Davis/E),132 E St,Davis,95616,CA,38.5428,-121.74063
2452,El Burrito Taqueria #2 (Davis/F),223 F St,Davis,95616,CA,38.543705,-121.740109
4801,Davis Wine Bar (Davis/2nd),611 2nd St,Davis,95616,CA,38.543307,-121.740979
4499,Swabbies (Sacramento/Garden),5871 Garden Hwy,Sacramento,95837,CA,38.67411,-121.62568
3249,Malabar (Sacramento/Del Paso),2960 Del Paso Rd,Sacramento,95835,CA,38.655709,-121.528371
1027095,Fire Wings (Sacramento/Del Paso),2721 Del Paso Rd Ste 110,Sacramento,95835,CA,38.65728,-121.52268
1083366,Dos Coyotes Border Cafe (Sacramento/Del Paso),2701 Del Paso Rd Ste 160,Sacramento,95835,CA,38.65676,-121.52241
4147,Round Table (Sacramento/Arena),3290 Arena Blvd,Sacramento,95834,CA,38.64243,-121.53494
2006,Cafe Bernardo (Davis/D),234 D St,Davis,95616,CA,38.54429,-121.74226
2359,2M - De Veres Irish Pub (Davis/E),217 E St,Davis,95616,CA,38.54385,-121.74138
1101763,Village Pizza & Pints (Davis/B),236 B St,Davis,95616,CA,38.54378,-121.74453
1031925,Davis's Pinata Mexican Grill (Davis/1st),305 1st St,Davis,95616,CA,38.54169,-121.74373
3869,Preethi Indian Cuisine (Davis/2nd),715 2Nd St,Davis,95616,CA,38.54363,-121.73935
2321,Crepeville (Davis/3rd),330 3rd St,Davis,95616,CA,38.54396,-121.74373
2359,2M - De Veres Irish Pub (Davis/E),217 E St,Davis,95616,CA,38.54385,-121.74138
1101763,Village Pizza & Pints (Davis/B),236 B St,Davis,95616,CA,38.54378,-121.74453
1031927,IOOF - Odd Fellows Lodge (Davis/2nd),415 2Nd St,Davis,95616,CA,38.54313,-121.74268
1552,3rd & U Cafe (Davis/3rd),223 3rd St,Davis,95616,CA,38.54375,-121.74631
1019268,Pho King 4 (Davis/3rd),226 3Rd Street,Davis,95616,CA,38.543708,-121.745784
1031930,Putah Creek Cafe (Winters/Main),1 Main St,Winters,95694,CA,38.52206,-121.96904
2318,Green River Brewing & Taproom (Winters/Putah Creek),4513 Putah Creek Road,Winters,95694,CA,38.51664,-121.96865
3873,Preserve (Winters/Railroad Ave),200 Railroad Ave,Winters,95694,CA,38.52101,-121.96863
1116682,Carboni's Ristorante (Winters/Railroad),316 Railroad Avenue,Winters,95694,CA,38.522194,-121.969131
3798,Pizza Factory (Winters/Main),108 Main St,Winters,95694,CA,38.52092,-121.97092
4141,Round Table (Winters/E Grant),196 E Grant Ave,Winters,95694,CA,38.52672,-121.96488
1026363,Tomat's California Cuisine (Winters/W Grant),1123 W Grant Ave,Winters,95694,CA,38.519121,-121.987165
1031926,Chuys Taqueria (Winters/Railroad),208 Railroad Ave,Winters,95694,CA,38.521284,-121.968639
1946,Buckhorn (Winters/Main),2 Main St,Winters,95694,CA,38.52169,-121.96914
4242,Seasons (Davis/F),102 F St,Davis,95616,CA,38.54258,-121.73969
1027265,El Macero Country Club (El Macero/Clubhouse),44571 Clubhouse Drive,El Macero,95618,CA,38.54389,-121.68372
1747,Beach Hut Deli (Davis/Fermi),4515 Fermi,Davis,95618,CA,38.553632,-121.697288
4569,Thai Canteen (Davis/E),117 E St,Davis,95616,CA,38.54235,-121.74094
1031939,Dot Island Grill (Davis/2nd),516 2nd St,Davis,95616,CA,38.54311,-121.74132
1095318,Seasonal - Mondavi Center (Davis/Mrak Hall),523 Mrak Hall Dr,Davis,95616,CA,38.536421,-121.749249
3919,Red 88 Noodle Bar (Davis/G),223 G St,Davis,95616,CA,38.544042,-121.739087
1042464,Extreme Pizza (Davis/Mace),417 Mace Blvd,Davis,95618,CA,38.54969,-121.69606
1017312,Cafe Bernardo at Pavilions (Sacramento/Pavilions),515 Pavilions Lane,Sacramento,95825,CA,38.57507,-121.41135
1015720,Ettores European Bakery and Restaurant (Sacramento/Fair Oaks),2376 Fair Oaks Blvd,Sacramento,95825,CA,38.57394,-121.40703
4917,Zinfandel Grille (Sacramento/Fair Oaks),2384 Fair Oaks Blvd,Sacramento,95825,CA,38.57396,-121.4067
1017389,Roxy Restaurant and Bar (Sacramento/Fair Oaks),2381 Fair Oaks Boulevard,Sacramento,95825,CA,38.57499,-121.40652
4415,Stingers (Sacramento/La Riviera),7890 La Riviera Dr,Sacramento,95826,CA,38.55735,-121.40996
3379,Miyagi Bar & Sushi (Sacramento/Fair Oaks),2580 Fair Oaks Blvd,Sacramento,95825,CA,38.57354,-121.40237
1116703,India Palace (Sacramento/Folsom),8865 Folsom Blvd,Sacramento,95826,CA,38.55417,-121.37428
11177,Bruchis (Sacramento/Howe),565 Howe St.,Sacramento,95825,CA,38.576408,-121.416301
1017408,Taqueria Los CompadresTaqueria Los Compadres (Sacramento/Fair Oaks),2550 Fair Oaks Boulevard 102,Sacramento,95825,CA,38.57383,-121.40277
4474,OOB - Sushi Hook (Sacramento/Howe Ave),807 Howe Ave,Sacramento,95825,CA,38.57961,-121.41598
1017368,The Capital Athletic Club (Sacramento/8Th),1515 8Th Street,Sacramento,95814,CA,38.57469,-121.49875
4774,Vallejo Cantina (Sacramento/O),1100 O St,Sacramento,95814,CA,38.57416,-121.49449
1017405,Sutter Club (Sacramento/9Th),1220 9Th Street,Sacramento,95814,CA,38.57787,-121.49599
2785,Henrys (Sacramento/9th),1117 9Th St,Sacramento,95814,CA,38.578878,-121.495503
1017339,Frank Fat's Restaurant (Sacramento/L),806 L Street,Sacramento,95814,CA,38.57874,-121.49673
6337,South (Sacramento/11th),2005 11Th Street,Sacramento,95818,CA,38.568785,-121.496919
1016042,Coconut (Sacramento/T),1110 T St,Sacramento,95811,CA,38.568788,-121.496474
1017314,Cafe Connection (Sacramento/L),1007 L Street,Sacramento,95814,CA,38.578102,-121.494154
1112348,Provenance (Sacramento/7th),1500 7Th St,Sacramento,95814,CA,38.57614,-121.50042
1071603,2M - Yardhouse (Sacramento/K),405 K St Ste 100,Sacramento,95814,CA,38.581758,-121.501786
1061661,Burger Lounge (Sacramento/K),405 K St Ste 230,Sacramento,95814,CA,38.581758,-121.501786
1725,Bar Fly (Sacramento/21st),1119 21st St,Sacramento,95811,CA,38.5744,-121.47923
3377,Mix Downtown (Sacramento/L),1525 L Street,Sacramento,95814,CA,38.57659,-121.48641
1037706,Kimpton Sawyer Hotel (Sacramento/J),500 J St,Sacramento,95814,CA,38.581903,-121.49964
1071603,2M - Yardhouse (Sacramento/K),405 K St Ste 100,Sacramento,95814,CA,38.581758,-121.501786
1061661,Burger Lounge (Sacramento/K),405 K St Ste 230,Sacramento,95814,CA,38.581758,-121.501786
1725,Bar Fly (Sacramento/21st),1119 21st St,Sacramento,95811,CA,38.5744,-121.47923
3377,Mix Downtown (Sacramento/L),1525 L Street,Sacramento,95814,CA,38.57659,-121.48641
1037706,Kimpton Sawyer Hotel (Sacramento/J),500 J St,Sacramento,95814,CA,38.581903,-121.49964
3158,Limelight Bar & Cafe (Sacramento/Alhambra),1014 Alhambra Blvd,Sacramento,95816,CA,38.57238,-121.46569
1026376,Compton's Markets (Sacramento/McKinley),4065 Mckinley Blvd,Sacramento,95819,CA,38.57863,-121.44764
3622,One Speed (Sacramento/Folsom),4818 Folsom Blvd,Sacramento,95819,CA,38.5614,-121.44613
1102009,Frankenwaffle (Sacramento/Alhambra),1119 Alhambra Blvd,Sacramento,95816,CA,38.571209,-121.465843
1017357,La Fiesta Taqueria (Sacramento/Alhambra),1105 Alhambra Boulevard,Sacramento,95816,CA,38.57129,-121.4656
2124,Centro Cocina Mexicana (Sacramento/J),2730 J St,Sacramento,95816,CA,38.57383,-121.46957
1091825,3 Hermanas (Sacramento/J),3260 J Street,Sacramento,95816,CA,38.5719,-121.46258
4649,Club Raven (Sacramento/J),3246 J St,Sacramento,95816,CA,38.572,-121.463
4116,Round Table (Sacramento/2915 K St),2915 K St,Sacramento,95816,CA,38.572388,-121.468182
1091844,Thai - The House Of Authentic Ingredients (Sacramento/H),4701 H St,Sacramento,95819,CA,38.57006,-121.44356
2255,Club Pheasant (West Sacramento/Jefferson),2525 Jefferson Blvd,West Sacramento,95691,CA,38.55187,-121.53741
1095238,Nugget World #6 (West Sacramento/Town Center Plaza),2000 Town Center Plaza,West Sacramento,95691,CA,38.55132,-121.53523
4140,Round Table (W Sacramento/Town Center),2105 Town Center Plz,West Sacramento,95691,CA,38.54977,-121.53792
1017426,Sacramento Yacht Club (West Sacramento/South River),3365 South River Road,West Sacramento,95691,CA,38.53648,-121.51992
1027099,Roco Wine & Spirits (Sacramento/Lake Washington),2220 Lake Washington Boulevard,Sacramento,95691,CA,38.55397,-121.53881
2702,West Sacramento Sports Bar And Grill (West Sacramento/Jefferson Blvd),3340 Jefferson Blvd,West Sacramento,95691,CA,38.53641,-121.55286
3412,Moose Lodge (West Sacramento/Jefferson),3240 Jefferson Blvd,West Sacramento,95691,CA,38.53844,-121.55132
2742,Haggin Oaks Cafe (Sacramento/Fulton),3645 Fulton Ave,Sacramento,95821,CA,38.63242,-121.4025
1044855,Ramada Inn (Sacramento/Auburn),2600 Auburn Blvd,Sacramento,95821,CA,38.63,-121.40073
1017360,Linda Taqueria Mexican Food (Sacramento/Richards Boulevard),1151 Richards Boulevard,Sacramento,95811,CA,38.595355,-121.484129
1017345,Holiday Inn Express (Sacramento/Auburn),2224 Auburn Boulevard,Sacramento,95821,CA,38.62488,-121.41382
8434,Hilton (Sacramento/Harvard),2200 Harvard St.,Sacramento,95815,CA,38.60669,-121.43411
1017310,Beto's Taqueria (Sacramento/El Camino),480 El Camino Avenue,Sacramento,95815,CA,38.61093,-121.45655
4583,The Bolt (Sacramento/Boxwood),2560 Boxwood St,Sacramento,95815,CA,38.61221,-121.44611
1017354,J's Railroad Cafe (Sacramento/Auburn),1844 Auburn Boulevard,Sacramento,95815,CA,38.62134,-121.42333
1017002,American Legion (Sacramento/Auburn),1550 Auburn Boulevard,Sacramento,95815,CA,38.61404,-121.43122
3612,Omalleys (Sacramento/2nd),1109 2Nd St,Sacramento,95814,CA,38.58166,-121.50472
3589,Old Sacramento General Store (Sacramento/2nd),1019 2Nd Street,Sacramento,95814,CA,38.58248,-121.50438
4005,River City Saloon (Sacramento/2nd),916 2Nd St,Sacramento,95814,CA,38.58364,-121.5039
3612,Omalleys (Sacramento/2nd),1109 2Nd St,Sacramento,95814,CA,38.58166,-121.50472
1071603,2M - Yardhouse (Sacramento/K),405 K St Ste 100,Sacramento,95814,CA,38.581758,-121.501786
1109554,Polanco Cantina (Sacramento/K),414 K St Ste 240,Sacramento,95814,CA,38.58023,-121.50186
1042051,Century DOCO & XD (Sacramento/4th),1015 4th St,Sacramento,95814,CA,38.582083,-121.501502
3864,Highwater (Sacramento/Q),1910 Q Street,Sacramento,95811,CA,38.569105,-121.483998
1109632,Fizz Champagne & Bubbles Bar (Sacramento/David J Stern),615 J David Stern Walk,Sacramento,95815,CA,38.606454,-121.452718
1071603,2M - Yardhouse (Sacramento/K),405 K St Ste 100,Sacramento,95814,CA,38.581758,-121.501786
1109554,Polanco Cantina (Sacramento/K),414 K St Ste 240,Sacramento,95814,CA,38.58023,-121.50186
1017346,Holiday Inn (Sacramento/J),300 J Street,Sacramento,95814,CA,38.58199,-121.50191
3864,Highwater (Sacramento/Q),1910 Q Street,Sacramento,95811,CA,38.569105,-121.483998
2145,Cheesecake Factory (Sacramento/Arden),1771 Arden Wy,Sacramento,95801,CA,38.598163,-121.422988
2040,California Pizza Kitchen (Sacramento/Arden),1735 Arden Way Suite 220,Sacramento,95815,CA,38.59907,-121.42386
1025858,Seasons 52 (Sacramento/Arden Way),1689 Arden Way 1065,Sacramento,95815,CA,38.60183,-121.4266
1084544,Gen Korean BBQ House (Sacramento/Arden),1689 Arden Way Ste 1148,Sacramento,95815,CA,38.60183,-121.4266
2216,Chuck E Cheese (Sacramento/Arden),1690 Arden Wy,Sacramento,95801,CA,38.598501,-121.427615
1825,BJs Restaurant & Brewhouse (Sacramento/Arden),1689 Arden Way 1058,Sacramento,95815,CA,38.60183,-121.4266
4537,Taros Mikunis (Sacramento/Arden Wy),1735 Arden Wy,Sacramento,95801,CA,38.599317,-121.423699
1017380,Pied Piper (Sacramento/El Camino),3415 El Camino Avenue,Sacramento,95821,CA,38.61084,-121.38463
1098026,Country Club Cinema (Sacramento/Butano),2405 Butano Dr,Sacramento,95825,CA,38.60899,-121.37995
2057,Candle Rock Lounge/Pinsetters Inc. (Sacramento/Watt),2600 Watt Ave,Sacramento,95821,CA,38.6124,-121.38134
3838,Sam's Hof Brau (Sacramento/Watt Avenue),2500 Watt Avenue,Sacramento,95821,CA,38.61119,-121.38178
1017391,Sam's Sub Shop (Sacramento/Marconi),2720 Marconi Avenue,Sacramento,95821,CA,38.61708,-121.39838
3067,Sacramento Softball Complex (Sacramento/Longview),3450 Longview Dr,Sacramento,95821,CA,38.63854,-121.38701
4114,Round Table (Sacramento/Watt),3327 Watt Ave,Sacramento,95821,CA,38.627377,-121.383117
1019255,2M - Sauced BBQ & Spirits (Sacramento/7th),1028 7th Street,Sacramento,95814,CA,38.580703,-121.497855
1081876,2M - Tiger Bar and Restaurant (Sacramento/K),722 K St,Sacramento,95814,CA,38.57999,-121.497164
1019255,2M - Sauced BBQ & Spirits (Sacramento/7th),1028 7th Street,Sacramento,95814,CA,38.580703,-121.497855
1081876,2M - Tiger Bar and Restaurant (Sacramento/K),722 K St,Sacramento,95814,CA,38.57999,-121.497164
1098695,Solomons Delicatessen (Sacramento/K),730 K St,Sacramento,95814,CA,38.579993,-121.497175
1110836,Kodaiko Ramen (Sacramento/K),718 K St,Sacramento,95814,CA,38.579996,-121.497187
1017350,Hyatt Regency Sacramento (Sacramento/L),1209 L Street,Sacramento,95814,CA,38.57783,-121.49154
1117450,Taco Bell Cantina (Sacramento/K),900 K St,Sacramento,95814,CA,38.57952,-121.49515
2507,Ella Dining Room (Sacramento/K),1131 K St,Sacramento,95814,CA,38.57925,-121.49132
4554,Tequila Museo Mayahuel (Sacramento/K),1200 K Street,Sacramento,95814,CA,38.57852,-121.49075
7586,Esquire IMAX Theater (Sacramento/K),1211 K Street,Sacramento,95814,CA,38.57834,-121.49057
3648,Osaka Sushi Japanese Restaurant (Sacramento/K),1200 K Street,Sacramento,95814,CA,38.57852,-121.49075
13488,Brasserie Capitale (Sacramento/K),1201 K St.,Sacramento,95814,CA,38.57864,-121.4912
2238,2M - Claim Jumper (Sacramento/J),1111 J St,Sacramento,95814,CA,38.57992,-121.4919
1112299,Bruchi's Cheeseteaks (Roseville/Douglas),1850 Douglas Blvd Suite 914,Roseville,95661,CA,38.74336,-121.25802
2160,Chevys (Roseville/Douglas),1919 Douglas Blvd,Roseville,95678,CA,38.744024,-121.268493
2566,Fats Asia Bistro (Roseville/Eureka),1500 Eureka Rd,Roseville,95661,CA,38.751,-121.25128
4541,Taste Of Tuscany (Sacramento/Roseville),7753 Roseville Rd,Sacramento,95842,CA,38.70651,-121.32825
5044,Dos Coyotes Border Cafe (Roseville/Douglas),2030 Douglas Blvd Ste 4,Roseville,95661,CA,38.74296,-121.25134
3233,Macaroni Grill (Roseville/Douglas),2010 Douglas Blvd,Roseville,95678,CA,38.743737,-121.251232
1077448,Blue House Korean BBQ (Roseville/Douglas),2030 Douglas Blvd Ste 22,Roseville,95661,CA,38.74296,-121.25134
11927,Buck and Sadie's (Roseville/Douglas),2030 Douglas Blvd,Roseville,95661,CA,38.74296,-121.25134
3288,Marthas Taqueria (Sacramento/Roseville),7753 Roseville Rd,Sacramento,95842,CA,38.70651,-121.32825
4064,Round Table (Citrus Heights/Lichen),7873 Lichen Dr,Citrus Heights,95621,CA,38.7095,-121.31205
4288,Sidewalk Pizza (Sacramento/Power Inn),7643 Power Inn Rd,Sacramento,95828,CA,38.480158,-121.408641
3465,Mountain Mikes (Sacramento/Gerber),7808 Gerber Rd,Sacramento,95828,CA,38.48131,-121.41248
1015701,AMVets Capitol Post #1 (Sacramento/Lindale),7215 Lindale Dr.,Sacramento,95828,CA,38.49521,-121.42628
4787,VFW (Sacramento/7576 Stockton),7576 Stockton Blvd,Sacramento,95823,CA,38.48259,-121.42325
5068,Frasinetti Winery and Restaurant (Sacramento/Frasinetti),7395 Frasinetti Road,Sacramento,95828,CA,38.48959,-121.39491
1017322,Cinch (Sacramento/Florin),8003 Florin Road,Sacramento,95828,CA,38.49644,-121.41059
1071587,Shakey Js Bar and Grill (Sacramento/Florin),8011 Florin Rd,Sacramento,95828,CA,38.496087,-121.410244
1017395,Sharkys Pool Hall (Sacramento/Florin Road),5940 Florin Road 102,Sacramento,95822,CA,38.495247,-121.436345
1044090,Rockin Crawfish (Sacramento/Stockton),6666 Stockton Blvd,Sacramento,95823,CA,38.50598,-121.43426
1071590,Seafood House Quan Oc (Sacramento/Stockton),6471 Stockton Blvd,Sacramento,95823,CA,38.508365,-121.434821
1017296,Jimboys Tacos (Rancho Cordova/Folsom),11065 Folsom Boulevard,Rancho Cordova,95740,CA,38.605946,-121.268861
3295,Mather Golf Course (Mather Field/Zinfandel),4103 Zinfandel Dr.,Mather Field,95655,CA,38.554388,-121.261216
1033666,Go Fore Pizza (Rancho Cordova/Sunrise),4036 Sunrise Blvd,Rancho Cordova,95683,CA,38.557275,-121.244701
1017294,Elks Lodge (Rancho Cordova/Elk),11440 Elk Circle,Rancho Cordova,95740,CA,38.5675,-121.2561
4190,Cantaritos Taqueria and Bar (Rancho Cordova/Sunrise),2931 Sunrise Blvd,Rancho Cordova,95670,CA,38.629612,-121.266909
1059625,Burgerim (Rancho Cordova/Sunrise),4040 Sunrise Blvd Ste 100,Rancho Cordova,95742,CA,38.55651,-121.243034
1071583,Back To The 80's Cafe & More (Rancho Cordova/Sunrise),3084 Sunrise Blvd Ste 8,Rancho Cordova,95742,CA,38.59105,-121.26602
1929,Brookfields Restaurant (Rancho Cordova/Folsom),11135 Folsom Blvd,Rancho Cordova,95670,CA,38.60553,-121.27063
1076694,Chocolate Fish (Sacramento/Folsom),4749 Folsom Blvd,Sacramento,95819,CA,38.56182,-121.44635
4657,The Sub Shack (Sacramento/Folsom),5201 Folsom Blvd,Sacramento,95819,CA,38.56047,-121.44274
7538,Sellands Market Cafe (Sacramento/H),5340 H St.,Sacramento,95819,CA,38.56784,-121.43656
4338,Socals Tavern (Sacramento/Folsom),5200 Folsom Blvd,Sacramento,95819,CA,38.56012,-121.44279
2792,Hilltop Tavern (Sacramento/Folsom),4757 Folsom Blvd,Sacramento,95819,CA,38.56173,-121.44628
4673,Three Sisters (Sacramento/Folsom),5100 Folsom Blvd,Sacramento,95819,CA,38.56026,-121.44365
1017324,Courtyard Sacramento Cal Expo (Sacramento/Tribute),1782 Tribute Road,Sacramento,95815,CA,38.59642,-121.44546
3609,Olive Garden (Sacramento/Challenge),1780 Challenge Way,Sacramento,95815,CA,38.59734,-121.42537
1656,Applebees (Sacramento/Arden),2024 Arden Wy,Sacramento,95801,CA,38.59573,-121.418933
2408,Double Tree (Sacramento/Point West),2001 Point West Way,Sacramento,95815,CA,38.60039,-121.43307
2539,Extreme Pizza (Sacramento/Exposition),1140 Exposition Blvd,Sacramento,95815,CA,38.59837,-121.45089
1031397,Century Arden 14 & XD (Sacramento/Ethan),1590 Ethan Way,Sacramento,95825,CA,38.59364,-121.41854
1091860,California Fish Grill (Sacramento/Arden),2100 Arden Way,Sacramento,95825,CA,38.59485,-121.41648
1017369,Mod Pizza (Sacramento/Arden),2100 Arden Way 180,Sacramento,95825,CA,38.59485,-121.41648
3934,Red Lobster (Sacramento/Howe),1400 Howe Ave,Sacramento,95825,CA,38.59117,-121.41475
3663,Outback Steakhouse (Sacramento/Howe),1340 Howe Ave,Sacramento,95825,CA,38.59075,-121.41471
1091060,BonChon (Sacramento/Ethan),1600 Ethan Way Ste 40,Sacramento,95825,CA,38.59366,-121.41851
4622,The Kitchen Restaurant (Sacramento/Hurley),2225 Hurley Way,Sacramento,95825,CA,38.58927,-121.41415
1939,Buca Di Beppo (Sacramento/Howe),1249 Howe Ave,Sacramento,95825,CA,38.58863,-121.41618
7617,Blue House Korean Restaurant (Sacramento/Howe),1030 Howe Ave,Sacramento,95825,CA,38.58434,-121.41476
14047,La Bou (Sacramento/Howe),945 Howe Ave,Sacramento,95825,CA,38.58367,-121.41587
1017475,Boiling Avenue (Sacramento/Howe),943 Howe Avenue,Sacramento,95825,CA,38.5836,-121.41583
4009,Rivers Edge (Sacramento/La Riviera),8740 La Riviera Dr,Sacramento,95826,CA,38.56362,-121.37966
1085760,Mas Tacos (Sacramento/Fair Oaks),3535 Fair Oaks Blvd,Sacramento,95864,CA,38.57482,-121.38165
4928,Dukes Plates and Pints (Sacramento/La Sierra),510 La Sierra Drive,Sacramento,95864,CA,38.57479,-121.38225
2027,Cafe Vinoteca (Sacramento/Fair Oaks),3535 Fair Oaks Blvd,Sacramento,95864,CA,38.57482,-121.38165
5046,Dante Club (Sacramento/Fair Oaks),2330 Fair Oaks Blvd,Sacramento,95825,CA,38.57298,-121.40914
3620,On The Y (Sacramento/Fulton),670 Fulton Ave,Sacramento,95825,CA,38.57711,-121.40173
4175,Rudys Hideaway (Gold River/Folsom Blvd),12303 Folsom Blvd,Gold River,95670,CA,38.628947,-121.217969
2113,Cattlemens (Rancho Cordova/Folsom),12409 Folsom Boulevard,Rancho Cordova,95742,CA,38.63228,-121.21279
4636,The Old Spaghetti Factory (Rancho Cordova/Folsom),12401 Folsom Blvd,Rancho Cordova,95742,CA,38.63053,-121.2153
4198,Samurai Sushi (Rancho Cordova/Folsom Blvd),12251 Folsom Blvd,Rancho Cordova,95742,CA,38.62895,-121.21887
2920,Jaspers Giant Hamburgers (Rancho Cordova/Sunrise),2342 Sunrise Blvd,Rancho Cordova,95670,CA,38.61715,-121.27072
1081078,Pho Fresh (Rancho Cordova/Coloma),10673 Coloma Rd,Rancho Cordova,95670,CA,38.61237,-121.29038
3904,R Spot (Rancho Cordova/Coloma Rd),10625 Coloma Rd,Rancho Cordova,95670,CA,38.61229,-121.292
1017298,Metro City Soccer (Rancho Cordova/Folsom Boulevard),11327 Folsom Boulevard 120,Rancho Cordova,95742,CA,38.6122,-121.26029
2881,Ink Eats & Drinks (Sacramento/N),2730 N St,Sacramento,95816,CA,38.56934,-121.47143
4725,Tres Hermanas Inc (Sacramento/K),2416 K St,Sacramento,95816,CA,38.57382,-121.47449
